schema_version,record_type,event_id,trace_id,run_id,occurred_at,generated_at_utc,domain,event_type,service.name,service.environment,service.instance_id,client.ip,client.user_agent,client.device_id,request.method,request.path,request.request_bytes,response.status_code,response.latency_ms,response.response_bytes,data.transaction_id,data.customer_id,data.account_id,data.channel,data.currency,data.risk_score,data.auth_method,data.login_result,data.amount,data.merchant_id,data.merchant_category,data.authorization_result,data.destination_bank,data.destination_account_token,data.transfer_result,data.balance
1.0,application_log,047c73c2-5b6f-4202-8553-3a56cce3668c,59851ef0184b4b66bbfc52136f5cd096,local-2482330003,2026-08-18T15:36:06.846+09:00,2026-08-18T06:36:06.846+00:00,finance,transfer,finance-api,simulation,sim-12,171.4.45.67,WhitelabelApp/4.8.1 Android,635feb4814b74f1f,POST,/api/transfers,564,200.0,163,7210,txn_196c7018b168495a92,cus_654913,acc_91454136,open_api,KRW,26.7,,,1476000.0,,,,BANK-A,9204fe777e1d4a,completed,
1.0,application_log,4f47b605-6245-4145-99cd-d79eb16fe08f,e17c767059b8481fafe610d407ca2e7a,local-2482330003,2026-08-18T15:36:07.014+09:00,2026-08-18T06:36:07.014+00:00,finance,account_login,finance-api,simulation,sim-10,197.239.224.38,Mozilla/5.0 Chrome/151.0 Android/15,ee6bb7b1b14842d8,POST,/api/auth/login,2482,201.0,70,10194,txn_5e41ccce90e84ebe9b,cus_976179,acc_63456358,web,KRW,19.11,biometric,success,,,,,,,,
1.0,application_log,05ac9bff-9fda-4d78-9093-61a9d11ee85d,2225f9ebdce84c208e1928004ec685e6,local-2482330003,2026-08-18T15:36:07.106+09:00,2026-08-18T06:36:07.106+00:00,finance,withdrawal,finance-api,simulation,sim-06,57.204.38.140,WhitelabelApp/4.8.1 Android,e3f2b68491f74cd9,POST,/api/withdrawals,875,204.0,83,4470,txn_b8ee7240bd0b4eeb81,cus_652331,acc_96095278,open_api,KRW,9.17,,,1396000.0,,,,,,,
1.0,application_log,e0e8a120-cb5b-4fe3-8671-5f6a7acf139c,d1f4c3943a0a4c70afb2b65fc7b04763,local-2482330003,2026-08-18T15:36:07.150+09:00,2026-08-18T06:36:07.150+00:00,finance,balance_inquiry,finance-api,simulation,sim-14,162.73.129.98,WhitelabelApp/4.8.1 Android,e3ed2c4e008b4d4f,GET,/api/accounts/balance,595,200.0,87,16221,txn_23577151d57e4f8a9e,cus_878841,acc_89096888,web,KRW,6.82,,,1025000.0,,,,,,,25775000.0
1.0,application_log,b712bbb1-9e5d-466e-85e8-aef352675229,5b5d86e0b87f47c6b9ecff100271c6c4,local-2482330003,2026-08-18T15:36:07.354+09:00,2026-08-18T06:36:07.354+00:00,finance,card_payment,finance-api,simulation,sim-03,193.34.66.143,Mozilla/5.0 Chrome/151.0 Android/15,18cee4723e41402d,POST,/api/cards/payments,3540,200.0,108,15818,txn_e7cbb38349704864a8,cus_348338,acc_76675319,web,KRW,16.61,,,1333000.0,mrc_38428,subscription,approved,,,,
1.0,application_log,b16e7cc7-b25d-45ca-ba47-2880ca04d177,d00ab0a6e7c44734aa4880db593d5642,local-2482330003,2026-08-18T15:36:07.477+09:00,2026-08-18T06:36:07.477+00:00,finance,transfer,finance-api,simulation,sim-10,82.52.244.17,Mozilla/5.0 Safari/605.1 iPhone,3a0d537ce91142a9,POST,/api/transfers,4570,200.0,101,1670,txn_2a6d2ed86a8c468d9b,cus_441844,acc_66959261,atm,KRW,8.65,,,102000.0,,,,BANK-C,81523cb128354b,completed,
1.0,application_log,928f66e0-f469-4f28-a063-c9ef7d8dbacc,843d74795f494a76a7ee73c6c5a276db,local-2482330003,2026-08-18T15:36:07.532+09:00,2026-08-18T06:36:07.532+00:00,finance,balance_inquiry,finance-api,simulation,sim-01,13.39.94.223,Mozilla/5.0 Chrome/151.0 Android/15,c02b2a3a8042415c,GET,/api/accounts/balance,268,200.0,157,17681,txn_add1cdf8e0f34eb7a6,cus_398850,acc_49911110,mobile,KRW,10.78,,,280000.0,,,,,,,7652000.0
1.0,application_log,488c592a-45ed-47e1-8865-ca268a3a4e52,963373c1ee9a4d08b012adcc2d2ab28f,local-2482330003,2026-08-18T15:36:07.599+09:00,2026-08-18T06:36:07.599+00:00,finance,balance_inquiry,finance-api,simulation,sim-16,81.238.42.167,Mozilla/5.0 Chrome/151.0 Windows/10,5a70da413e5949cd,GET,/api/accounts/balance,459,200.0,73,16622,txn_88652f5a38fd401383,cus_700125,acc_48177669,web,KRW,5.08,,,458000.0,,,,,,,24776000.0
1.0,application_log,a54304ee-a785-4371-a0c7-e1ade08d467a,f4bda3beec934b64816f0d746de5acfa,local-2482330003,2026-08-18T15:36:07.625+09:00,2026-08-18T06:36:07.625+00:00,finance,account_login,finance-api,simulation,sim-14,79.177.238.121,WhitelabelApp/4.8.1 Android,375ef098c082482c,POST,/api/auth/login,1365,202.0,145,9491,txn_a860555eb9d64493bb,cus_947905,acc_78590262,mobile,KRW,24.86,certificate,success,,,,,,,,
1.0,application_log,1dd6864b-3a3b-4594-82f6-46f5b6f7a96b,8b8eb99bfb1745fe86b765ed6c5fcf45,local-2482330003,2026-08-18T15:36:08.018+09:00,2026-08-18T06:36:08.018+00:00,finance,account_login,finance-api,simulation,sim-09,221.118.21.170,WhitelabelApp/4.8.1 iOS,26df6c350a244cb0,POST,/api/auth/login,1462,200.0,104,290,txn_fcc865429c2449c8a5,cus_185021,acc_42193965,open_api,KRW,23.91,otp,success,,,,,,,,
1.0,application_log,611df884-b6f1-440d-8935-06de6812058a,cd41d20ac9a9441990cb1b99102303f8,local-2482330003,2026-08-18T15:36:08.036+09:00,2026-08-18T06:36:08.036+00:00,finance,transfer,finance-api,simulation,sim-17,57.27.31.200,WhitelabelApp/4.8.1 Android,c53a00e07b754055,POST,/api/transfers,242,202.0,208,12791,txn_0e904449445a42f588,cus_536791,acc_60198184,mobile,KRW,34.72,,,227000.0,,,,BANK-C,df3e7863161242,completed,
1.0,application_log,c37d1117-f96e-4014-a5f2-631b2fdc405f,9a383258859042d8a7e1be880c206c06,local-2482330003,2026-08-18T15:36:08.105+09:00,2026-08-18T06:36:08.105+00:00,finance,card_payment,finance-api,simulation,sim-09,123.227.70.218,WhitelabelApp/4.8.1 iOS,79150ef707f44514,POST,/api/cards/payments,321,201.0,118,1170,txn_61db0c4429a24a74b3,cus_821514,acc_54828427,open_api,KRW,10.98,,,1113000.0,mrc_13167,grocery,approved,,,,
1.0,application_log,f6b20ad5-a279-440c-89d1-75f80f09bb01,c32fa0979fbe478898ea8446ccd480fa,local-2482330003,2026-08-18T15:36:08.245+09:00,2026-08-18T06:36:08.245+00:00,finance,card_payment,finance-api,simulation,sim-17,202.13.80.33,Mozilla/5.0 Chrome/151.0 Android/15,803e00fc58f9417a,POST,/api/cards/payments,1550,200.0,69,5402,txn_6c8ffa5908e342bfa5,cus_204641,acc_59789758,atm,KRW,15.31,,,336000.0,mrc_76583,travel,approved,,,,
1.0,application_log,b5b55c7f-f62f-433d-aa04-5d23a0e359c9,12a19a1d055d492f83b2e286eaeb17db,local-2482330003,2026-08-18T15:36:08.317+09:00,2026-08-18T06:36:08.317+00:00,finance,deposit,finance-api,simulation,sim-06,167.125.7.169,WhitelabelApp/4.8.1 iOS,2ed4f908442e4ff7,POST,/api/deposits,3148,202.0,99,6022,txn_5613f47bcacf456a96,cus_709062,acc_40875693,mobile,KRW,12.02,,,1190000.0,,,,,,,
1.0,application_log,aef3e47e-5a6c-427d-93f2-bc76017cdf87,c966206909354028b1873ad5b6d84fb8,local-2482330003,2026-08-18T15:36:08.436+09:00,2026-08-18T06:36:08.436+00:00,finance,deposit,finance-api,simulation,sim-10,206.66.132.254,Mozilla/5.0 Chrome/151.0 Windows/10,204bd00cc9c14d56,POST,/api/deposits,4121,200.0,74,14384,txn_02c2bc02ee594b7b85,cus_726986,acc_73440813,mobile,KRW,19.89,,,346000.0,,,,,,,
1.0,application_log,83f1c07d-3d74-4c8d-99f1-c056c0440fd9,bf9a4dd1d4cb48dea7d093b0880c35d0,local-2482330003,2026-08-18T15:36:08.573+09:00,2026-08-18T06:36:08.573+00:00,finance,withdrawal,finance-api,simulation,sim-05,166.180.124.99,Mozilla/5.0 Chrome/151.0 Windows/10,19868fc25dbf4f46,POST,/api/withdrawals,3420,200.0,147,8941,txn_ca4f631815af42f791,cus_889773,acc_59036788,mobile,KRW,7.53,,,77000.0,,,,,,,
1.0,application_log,ea680e43-69c6-448f-82e4-c84c425657dc,69c831c434654e17ad652a91e64f7333,local-2482330003,2026-08-18T15:36:08.776+09:00,2026-08-18T06:36:08.776+00:00,finance,account_login,finance-api,simulation,sim-20,209.163.87.55,WhitelabelApp/4.8.1 iOS,d1c2d16fc2654189,POST,/api/auth/login,1741,201.0,132,14698,txn_028526d3f45d4260a3,cus_189921,acc_87793920,mobile,KRW,25.88,password,success,,,,,,,,
1.0,application_log,e021c89d-7b8b-4ad0-b1d5-94ea58a5734b,245cfd444adf4c32a10ef0eb77f088d2,local-2482330003,2026-08-18T15:36:09.103+09:00,2026-08-18T06:36:09.103+00:00,finance,balance_inquiry,finance-api,simulation,sim-06,95.52.25.11,WhitelabelApp/4.8.1 Android,319898c6b9744fda,GET,/api/accounts/balance,578,500.0,76,7484,txn_3df185d62b4641aea9,cus_598484,acc_97371247,atm,KRW,7.0,,,910000.0,,,,,,,23621000.0
1.0,application_log,b9645830-e174-4cf8-b28d-ebdf57c3e6a1,604bc63e7b6b4b9383ca52dd72157910,local-2482330003,2026-08-18T15:36:09.192+09:00,2026-08-18T06:36:09.192+00:00,finance,deposit,finance-api,simulation,sim-13,81.230.32.244,Mozilla/5.0 Chrome/151.0 Windows/10,9904d85642f048d6,POST,/api/deposits,4608,204.0,119,12265,txn_20968fb38be847c2bd,cus_766721,acc_25426597,mobile,KRW,6.44,,,60000.0,,,,,,,
1.0,application_log,013ef899-05a0-4373-827b-971458928974,c4ec0300e9bb4b7d9a00d425337ac41a,local-2482330003,2026-08-18T15:36:09.220+09:00,2026-08-18T06:36:09.220+00:00,finance,balance_inquiry,finance-api,simulation,sim-14,65.75.187.222,Mozilla/5.0 Chrome/151.0 Android/15,f8473dabf33742ed,GET,/api/accounts/balance,455,200.0,89,13581,txn_058f0f29a21040b498,cus_114110,acc_64790567,mobile,KRW,5.55,,,23000.0,,,,,,,8157000.0
1.0,application_log,611b805a-c153-460d-b11c-fcf76f2841af,bb8ba2727db548a2bccfe8d85b75c170,local-2482330003,2026-08-18T15:36:09.533+09:00,2026-08-18T06:36:09.533+00:00,finance,card_payment,finance-api,simulation,sim-17,132.0.160.160,Mozilla/5.0 Chrome/151.0 Windows/10,081ee600336344be,POST,/api/cards/payments,883,201.0,137,13141,txn_eb3fa984e0f041e0bb,cus_646162,acc_69874495,atm,KRW,11.02,,,216000.0,mrc_66011,travel,approved,,,,
1.0,application_log,5c54bb5e-fa89-4381-9d98-672f66f7662b,dac0f6f870b746cd97ce28378457599e,local-2482330003,2026-08-18T15:36:09.603+09:00,2026-08-18T06:36:09.603+00:00,finance,transfer,finance-api,simulation,sim-02,211.141.130.205,Mozilla/5.0 Safari/605.1 iPhone,511ac1bec4f84c09,POST,/api/transfers,1293,202.0,292,9270,txn_c0849be85c344b308d,cus_767928,acc_99646244,mobile,KRW,15.43,,,1491000.0,,,,BANK-B,42dccffb211e4b,completed,
1.0,application_log,5728cc60-6b5e-4bae-acd2-c31c9a4509f0,9a3ed6ce7a2f4e0e9a1d28a999ff2186,local-2482330003,2026-08-18T15:36:09.684+09:00,2026-08-18T06:36:09.684+00:00,finance,deposit,finance-api,simulation,sim-09,195.167.53.90,WhitelabelApp/4.8.1 Android,8daac1ffdc4b49fe,POST,/api/deposits,910,202.0,237,11653,txn_f3130e81a9c74c678a,cus_880633,acc_24914656,atm,KRW,17.6,,,729000.0,,,,,,,
1.0,application_log,3a24f0ac-683f-4dec-94e1-0edd8d1b7cea,ca6ee74aef614ab2aa98425772866162,local-2482330003,2026-08-18T15:36:09.693+09:00,2026-08-18T06:36:09.693+00:00,finance,account_login,finance-api,simulation,sim-04,165.172.112.236,Mozilla/5.0 Chrome/151.0 Android/15,3be30a1836e74055,POST,/api/auth/login,3565,202.0,175,13245,txn_c9bcf45f107f49c994,cus_638230,acc_10326611,mobile,KRW,15.41,certificate,success,,,,,,,,
1.0,application_log,01db7462-39bc-427e-9309-2bfda2d8187f,d14e289350da4c038745a7b02a058c9f,local-2482330003,2026-08-18T15:36:09.826+09:00,2026-08-18T06:36:09.826+00:00,finance,deposit,finance-api,simulation,sim-14,4.133.34.232,WhitelabelApp/4.8.1 Android,3ec6f9a406f94e7a,POST,/api/deposits,4442,200.0,96,14448,txn_1fdcf5d3a66e403ab7,cus_421928,acc_47741845,web,KRW,7.88,,,700000.0,,,,,,,
1.0,application_log,19a53da3-d6d3-4ad4-a876-77a013bb9c2f,d125063502ca4a53949c1a5088bd2f7d,local-2482330003,2026-08-18T15:36:09.855+09:00,2026-08-18T06:36:09.855+00:00,finance,balance_inquiry,finance-api,simulation,sim-02,130.251.183.102,WhitelabelApp/4.8.1 Android,d75fc74f812a4ec1,GET,/api/accounts/balance,577,200.0,50,4129,txn_289cb4d5025747c6b6,cus_664652,acc_31779945,atm,KRW,23.35,,,678000.0,,,,,,,6498000.0
1.0,application_log,0983fde2-11ea-429b-85ce-1c0196947f21,60f178dd263a449aa0f8e01a93822d38,local-2482330003,2026-08-18T15:36:10.060+09:00,2026-08-18T06:36:10.060+00:00,finance,balance_inquiry,finance-api,simulation,sim-18,142.58.60.81,WhitelabelApp/4.8.1 Android,be5fce7064354840,GET,/api/accounts/balance,116,200.0,69,12308,txn_ac5e5b55de294522bb,cus_565123,acc_29837223,open_api,KRW,14.94,,,297000.0,,,,,,,11817000.0
1.0,application_log,6621514a-5e87-4798-9432-cb1536f8ce05,265c15faf9e5447f8463b9dc970cdcd7,local-2482330003,2026-08-18T15:36:10.107+09:00,2026-08-18T06:36:10.107+00:00,finance,withdrawal,finance-api,simulation,sim-04,33.101.232.224,WhitelabelApp/4.8.1 iOS,89babb436b91466a,POST,/api/withdrawals,4398,201.0,166,6235,txn_ad7601af59bb408da5,cus_952868,acc_98481267,open_api,KRW,14.14,,,101000.0,,,,,,,
1.0,application_log,744a6d32-501d-409b-b86c-2775b8601188,993dd57511cf4bcfafc890a14809c0fc,local-2482330003,2026-08-18T15:36:10.315+09:00,2026-08-18T06:36:10.315+00:00,finance,balance_inquiry,finance-api,simulation,sim-03,86.46.148.49,WhitelabelApp/4.8.1 iOS,4022e03b6a2f4319,GET,/api/accounts/balance,577,200.0,75,4701,txn_56f08fd4f41b40abb6,cus_867760,acc_31551179,atm,KRW,10.84,,,1160000.0,,,,,,,6886000.0
1.0,application_log,9e34fc43-5856-4fa7-9256-2ac2198e28ad,158967cb01dc47ac8b1ef62540f28338,local-2482330003,2026-08-18T15:36:10.319+09:00,2026-08-18T06:36:10.319+00:00,finance,card_payment,finance-api,simulation,sim-02,163.28.9.80,Mozilla/5.0 Chrome/151.0 Android/15,524830fbb6b44738,POST,/api/cards/payments,2311,200.0,124,15742,txn_4ffc123d395b4f5c99,cus_797479,acc_54358002,atm,KRW,19.27,,,925000.0,mrc_69046,grocery,approved,,,,
1.0,application_log,4f296c63-7084-4c89-b013-4167f89eefac,2cae4f960a1c4b9c9ead803d2834762b,local-2482330003,2026-08-18T15:36:10.539+09:00,2026-08-18T06:36:10.539+00:00,finance,account_login,finance-api,simulation,sim-17,19.235.237.60,Mozilla/5.0 Chrome/151.0 Windows/10,330cd0e0fbb44594,POST,/api/auth/login,2687,201.0,192,8621,txn_de7ec677a9f641ba8a,cus_370201,acc_57604583,open_api,KRW,9.95,password,success,,,,,,,,
1.0,application_log,3b90b0fe-3ad9-4865-8ef3-999c5d9cf05e,163a1cb2448948a992051049a53bfef0,local-2482330003,2026-08-18T15:36:10.568+09:00,2026-08-18T06:36:10.568+00:00,finance,card_payment,finance-api,simulation,sim-05,211.194.170.6,WhitelabelApp/4.8.1 Android,f3e66783361e414c,POST,/api/cards/payments,2974,200.0,438,12018,txn_8ca92b8875244ba1a5,cus_549755,acc_78079637,open_api,KRW,35.67,,,597000.0,mrc_19777,shopping,approved,,,,
1.0,application_log,907b5905-6051-4e6e-b83e-87da4e959bb5,ba1d99202daa40a9be7321aaf269682a,local-2482330003,2026-08-18T15:36:10.601+09:00,2026-08-18T06:36:10.601+00:00,finance,transfer,finance-api,simulation,sim-14,145.253.38.97,Mozilla/5.0 Chrome/151.0 Android/15,80229c8819634f0d,POST,/api/transfers,3279,201.0,359,8180,txn_53a059777f644502af,cus_835777,acc_71623688,open_api,KRW,31.31,,,454000.0,,,,BANK-D,567405ff68a04c,completed,
1.0,application_log,db1e8f74-c6eb-4859-9177-de20947140c0,00c5945d967d4ba2a705f306c2f22afb,local-2482330003,2026-08-18T15:36:10.748+09:00,2026-08-18T06:36:10.748+00:00,finance,balance_inquiry,finance-api,simulation,sim-09,156.249.67.26,Mozilla/5.0 Chrome/151.0 Android/15,191be9f90e924993,GET,/api/accounts/balance,530,200.0,109,10903,txn_af3fb0c5359b4aeab8,cus_949743,acc_65630307,atm,KRW,11.22,,,1087000.0,,,,,,,30313000.0
1.0,application_log,d36b6b5d-5440-4a63-b42b-e572beda616a,c99a67a857c24fcd8d267518bff440eb,local-2482330003,2026-08-18T15:36:11.197+09:00,2026-08-18T06:36:11.197+00:00,finance,balance_inquiry,finance-api,simulation,sim-15,49.213.127.216,Mozilla/5.0 Chrome/151.0 Android/15,fae35cc388a94e70,GET,/api/accounts/balance,271,409.0,93,6878,txn_b9751b407eaa43bca6,cus_371913,acc_90955399,web,KRW,44.16,,,346000.0,,,,,,,3972000.0
1.0,application_log,d36b6b5d-5440-4a63-b42b-e572beda616a,c99a67a857c24fcd8d267518bff440eb,local-2482330003,2026-08-18T15:36:11.197+09:00,2026-08-18T06:36:11.197+00:00,finance,balance_inquiry,finance-api,simulation,sim-15,49.213.127.216,Mozilla/5.0 Chrome/151.0 Android/15,fae35cc388a94e70,GET,/api/accounts/balance,271,409.0,93,6878,txn_b9751b407eaa43bca6,cus_371913,acc_90955399,web,KRW,44.16,,,346000.0,,,,,,,3972000.0
1.0,application_log,10cc3df5-7507-4b28-bb51-fc80e9a872bd,db861f542b444f809723872414bed3b6,local-2482330003,2026-08-18T15:36:11.233+09:00,2026-08-18T06:36:11.233+00:00,finance,card_payment,finance-api,simulation,sim-24,190.73.251.135,WhitelabelApp/4.8.1 Android,23e9471fe3bb4faf,POST,/api/cards/payments,1238,202.0,248,16627,txn_a9ea9390025f4ecd8f,cus_306900,acc_66909629,open_api,KRW,33.96,,,536000.0,mrc_78160,grocery,approved,,,,
1.0,application_log,be53edcc-1e69-4d2c-9452-1fe492b3577f,95e1cf604e88479dae888f1f8e2518b3,local-2482330003,2026-08-18T15:36:11.234+09:00,2026-08-18T06:36:11.234+00:00,finance,transfer,finance-api,simulation,sim-13,218.147.209.51,WhitelabelApp/4.8.1 iOS,a6e2e610e4264dba,POST,/api/transfers,1985,200.0,219,13120,txn_d7ebfa8583194ea08b,cus_900981,acc_40198832,open_api,KRW,6.14,,,1050000.0,,,,BANK-C,26b2012068b74d,completed,
1.0,application_log,1dfcd474-c661-491e-a006-0e8a8d9eb492,417e8408920a4fbdbeb44f6ccba21b7b,local-2482330003,2026-08-18T15:36:11.427+09:00,2026-08-18T06:36:11.427+00:00,finance,account_login,finance-api,simulation,sim-24,183.174.231.76,Mozilla/5.0 Safari/605.1 iPhone,baba13d7e78d400b,POST,/api/auth/login,4756,201.0,181,16313,txn_fc36300f5186406ba6,cus_486158,acc_45177167,open_api,KRW,16.92,biometric,success,,,,,,,,
1.0,application_log,cdc363a9-68b5-4b0f-aef7-136e0383f3b5,b23013f98aef427a8b5ed25801334cc8,local-2482330003,2026-08-18T15:36:11.556+09:00,2026-08-18T06:36:11.556+00:00,finance,account_login,finance-api,simulation,sim-14,152.102.233.157,WhitelabelApp/4.8.1 iOS,234170c69f2b4f65,POST,/api/auth/login,1131,200.0,126,6590,txn_450ee4d589fa45608f,cus_808796,acc_88133308,open_api,KRW,15.8,biometric,success,,,,,,,,
1.0,application_log,87fc171c-e77c-4325-9967-3ca6b530ea99,f04b92df427f419f9e5930721a4d3eb5,local-2482330003,2026-08-18T15:36:11.715+09:00,2026-08-18T06:36:11.715+00:00,finance,transfer,finance-api,simulation,sim-16,191.95.253.66,Mozilla/5.0 Safari/605.1 iPhone,8df55feb47934da4,POST,/api/transfers,3596,200.0,238,9634,txn_db922e08f56f4b7989,cus_202541,acc_33851449,atm,KRW,12.99,,,927000.0,,,,BANK-C,bde413b52fdb44,completed,
1.0,application_log,27d84c89-2965-41fb-bb55-cfece24542cc,fbac37252fe94a02985e9a2b682d6c16,local-2482330003,2026-08-18T15:36:11.792+09:00,2026-08-18T06:36:11.792+00:00,finance,balance_inquiry,finance-api,simulation,sim-13,196.34.50.87,WhitelabelApp/4.8.1 Android,f3d63feea6054308,GET,/api/accounts/balance,542,200.0,79,7716,txn_c76571f00ea9418b84,cus_390943,acc_72296556,atm,KRW,14.0,,,324000.0,,,,,,,47428000.0
1.0,application_log,10e422cc-f87d-4be0-8a02-ccd14cd59525,dbf5db3f6a4143ccaf877590ca73a7f5,local-2482330003,2026-08-18T15:36:11.858+09:00,2026-08-18T06:36:11.858+00:00,finance,account_login,finance-api,simulation,sim-02,181.95.203.8,Mozilla/5.0 Chrome/151.0 Android/15,dd42cc7f5e6e4995,POST,/api/auth/login,560,200.0,167,6338,txn_04a23dda941e4a0696,cus_209857,acc_41126857,atm,KRW,4.2,certificate,success,,,,,,,,
1.0,application_log,7e7cdbf0-66c8-4b53-8b6a-106d70304adc,02519aaa89b34c6f8981715f2f92ba89,local-2482330003,2026-08-18T15:36:11.975+09:00,2026-08-18T06:36:11.975+00:00,finance,balance_inquiry,finance-api,simulation,sim-02,195.234.225.233,Mozilla/5.0 Safari/605.1 iPhone,18f90b1ae1dc490b,GET,/api/accounts/balance,307,200.0,72,12660,txn_28f29166dfbf455d8b,cus_532334,acc_31794677,atm,KRW,15.28,,,1303000.0,,,,,,,42477000.0
1.0,application_log,8f01cfa9-8425-4ac8-93b5-10c925f50679,4c6ecc51e6614bfda1fc6f443f27f8be,local-2482330003,2026-08-18T15:36:11.988+09:00,2026-08-18T06:36:11.988+00:00,finance,card_payment,finance-api,simulation,sim-08,126.58.114.253,Mozilla/5.0 Safari/605.1 iPhone,56a43222284742b2,POST,/api/cards/payments,776,200.0,187,14460,txn_7df7f4ee08bd4f89ab,cus_135344,acc_19179582,atm,KRW,14.7,,,920000.0,mrc_89349,subscription,approved,,,,
1.0,application_log,46c7eeaf-21ff-4cb9-ab46-21586a3acafa,afdf1b7b3d914d6aa0ca79c468d0462c,local-2482330003,2026-08-18T15:36:12.095+09:00,2026-08-18T06:36:12.095+00:00,finance,balance_inquiry,finance-api,simulation,sim-11,21.114.142.87,WhitelabelApp/4.8.1 iOS,2b8b3aa7def34c60,GET,/api/accounts/balance,185,200.0,113,15439,txn_f077568ddb08409b96,cus_831023,acc_94432097,open_api,KRW,16.67,,,1446000.0,,,,,,,47132000.0
1.0,application_log,e6cb497b-2fa9-4b43-a4ce-161cd86dbcd3,ff202b959ac44f07b8059894432b8008,local-2482330003,2026-08-18T15:36:12.137+09:00,2026-08-18T06:36:12.137+00:00,finance,account_login,finance-api,simulation,sim-20,214.245.141.196,Mozilla/5.0 Chrome/151.0 Windows/10,0375d00a87b74ed4,POST,/api/auth/login,1218,202.0,624,14121,txn_7d109047a7b74eb2b2,cus_618222,acc_36633021,atm,KRW,6.37,otp,success,,,,,,,,
1.0,application_log,75d906be-ad69-4d75-a4d1-ac6ddac60cbb,432ad0cfa2494954bdeaa2fecac81731,local-2482330003,2026-08-18T15:36:12.266+09:00,2026-08-18T06:36:12.266+00:00,finance,deposit,finance-api,simulation,sim-09,141.228.167.171,Mozilla/5.0 Chrome/151.0 Android/15,63d2684869884b6b,POST,/api/deposits,3522,200.0,110,11175,txn_c9368563f27b44be89,cus_707953,acc_87503343,web,KRW,12.54,,,175000.0,,,,,,,
1.0,application_log,0abf674b-f3c3-4c11-b803-fc52a7211b58,a24dba3d0a30404eb09838795fe8965d,local-2482330003,2026-08-18T15:36:12.391+09:00,2026-08-18T06:36:12.391+00:00,finance,balance_inquiry,finance-api,simulation,sim-22,170.252.191.108,Mozilla/5.0 Chrome/151.0 Windows/10,327f1144fa39417a,GET,/api/accounts/balance,206,200.0,108,17917,txn_947e925e2b064a9097,cus_826312,acc_27023066,mobile,KRW,2.16,,,1031000.0,,,,,,,11990000.0
1.0,application_log,,cb36238d8ed44103bc2236f9bd76895e,local-2482330003,2026-08-18T15:36:12.432+09:00,2026-08-18T06:36:12.432+00:00,finance,card_payment,finance-api,simulation,sim-16,214.245.73.212,Mozilla/5.0 Safari/605.1 iPhone,aedf53680b8e4dec,POST,/api/cards/payments,2598,200.0,157,593,txn_596bdbe7eb284abc86,cus_257485,acc_30737338,mobile,KRW,20.31,,,805000.0,mrc_76984,travel,approved,,,,
1.0,application_log,e60ecd9f-05c0-4b4e-975e-eee2f6e3c51a,4abdbf3a43054a5992d5fe0783debd6a,local-2482330003,2026-08-18T15:36:12.803+09:00,2026-08-18T06:36:12.803+00:00,finance,withdrawal,finance-api,simulation,sim-06,217.168.188.62,Mozilla/5.0 Chrome/151.0 Windows/10,86d436954b0745fd,POST,/api/withdrawals,1747,204.0,151,5241,txn_cb8d929415f64196a5,cus_702645,acc_16127126,mobile,KRW,8.16,,,756000.0,,,,,,,
1.0,application_log,27391b74-0bec-4fcc-8c18-b11ced08a5ac,e6f5c2fe033c40209429dcc07551488e,local-2482330003,2026-08-18T15:36:13.504+09:00,2026-08-18T06:36:13.504+00:00,finance,balance_inquiry,finance-api,simulation,sim-01,171.116.13.90,Mozilla/5.0 Chrome/151.0 Android/15,33885e08ae07484d,GET,/api/accounts/balance,210,200.0,220,10215,txn_734cce94c7d94213bb,cus_593390,acc_96452285,mobile,KRW,22.29,,,704000.0,,,,,,,209000.0
1.0,application_log,d9476e46-5050-47fa-a267-f1ff576a4db9,9839c6c6d065427ea86d021e99f72b83,local-2482330003,2026-08-18T15:36:13.601+09:00,2026-08-18T06:36:13.601+00:00,finance,deposit,finance-api,simulation,sim-07,13.101.195.69,WhitelabelApp/4.8.1 Android,b837c2a076f848db,POST,/api/deposits,832,200.0,272,2400,txn_e82080e8fe5e4856a9,cus_716582,acc_82460623,open_api,KRW,14.28,,,359000.0,,,,,,,
1.0,application_log,aede8202-ad48-4656-b893-f8eed5b43919,9dbd4cf307d44f5eadc2416b5c93e591,local-2482330003,2026-08-18T15:36:13.803+09:00,2026-08-18T06:36:13.803+00:00,finance,balance_inquiry,finance-api,simulation,sim-04,20.193.188.217,Mozilla/5.0 Chrome/151.0 Windows/10,083b105858534d44,GET,/api/accounts/balance,52,200.0,73,17245,txn_5c66535d628643e6a6,cus_924859,acc_83863231,web,KRW,8.57,,,1152000.0,,,,,,,27550000.0
1.0,application_log,747f3277-88b6-4bb4-9332-ab7f6087b61d,7dc3a4385c2b47e99d7346cf05303368,local-2482330003,2026-08-18T15:36:13.841+09:00,2026-08-18T06:36:13.841+00:00,finance,card_payment,finance-api,simulation,sim-20,144.137.1.73,Mozilla/5.0 Chrome/151.0 Windows/10,2f17a653cef64429,POST,/api/cards/payments,3458,200.0,117,15203,txn_7d34b20b9556426c9e,cus_132894,acc_70111906,atm,KRW,5.32,,,645000.0,mrc_12795,subscription,approved,,,,
